"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1SDBT0010","2013-04-04","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1SDBT0010","2013-04-05","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1SDBT0010","2013-04-06","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   51",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1SDBT0010","2013-04-08","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   30",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1SDBT0010","2013-04-09","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  282",",,N","  203",",,N","  203",",,N",,,,,"  231",",,N","  231",",,N"
"US1SDBT0010","2013-04-10","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  124",",,N","  114",",,N","  318",",,N",,,,,,,,
"US1SDBT0010","2013-04-11","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-04-12","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-04-13","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   15",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-04-14","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-04-15","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-04-16","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-04-17","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   51",",,N","   25",",,N","   25",",,N",,,,,,,,
"US1SDBT0010","2013-04-18","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    5",",,N","   10",",,N","   25",",,N",,,,,,,,
"US1SDBT0010","2013-04-19","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,"    0",",,N","    0",",,N"
"US1SDBT0010","2013-04-20","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N","    0","T,,N","    0","T,,N",,,,,,,,
"US1SDBT0010","2013-04-21","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    5",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-22","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   86",",,N","   81",",,N","   81",",,N",,,,,,,,
"US1SDBT0010","2013-04-23","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","   25",",,N",,,,,,,,
"US1SDBT0010","2013-04-24","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-25","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-26","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-27","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-28","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-29","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N","    0",",,N",,,,,,,,
"US1SDBT0010","2013-04-30","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    3",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-01","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-02","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-03","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-04","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-05","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-06","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-07","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-08","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-09","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-10","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-11","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-12","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-13","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-14","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-15","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-16","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-17","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-18","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  206",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-19","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   81",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-20","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   99",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-21","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   81",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-22","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   10",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-23","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    3",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-24","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-25","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-26","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    8",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-27","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   20",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-28","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  269",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-29","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    8",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-05-30","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US"," 1082",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-05-31","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   51",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-01","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  137",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-02","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-03","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-04","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-05","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-06","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-07","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-08","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   25",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-09","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-10","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-11","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-12","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   84",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-13","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-14","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-15","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-16","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-17","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-18","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-19","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-20","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-21","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-22","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   28",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-23","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  160",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-06-24","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-25","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-26","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-27","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-28","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-29","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-06-30","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-01","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-02","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-03","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-04","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-05","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-06","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-07","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-08","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    8",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-07-09","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   15",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-07-10","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-11","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-12","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-13","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-14","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-15","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-16","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-17","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-18","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-19","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-20","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   86",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-07-21","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N",,,,,,,,,,,,
"US1SDBT0010","2013-07-22","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-23","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N",,,,,,,,,,,,
"US1SDBT0010","2013-07-24","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-25","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  312",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-07-26","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-28","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-29","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-07-31","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    8",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-01","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-02","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-03","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   28",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-04","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  104",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-05","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-06","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   71",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-07","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    5",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-08","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   84",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-09","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-10","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-11","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   94",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-12","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-13","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-14","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","  198",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-08-15","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-16","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-20","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-21","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-22","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-23","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-24","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-25","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-26","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-27","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-28","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-29","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-08-31","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-01","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-02","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-03","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-04","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-05","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   76",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-06","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-07","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-08","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   10",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-09","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   48",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-10","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-11","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-12","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-13","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-14","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-15","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0","T,,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-16","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-18","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   10",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-19","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   56",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-20","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-21","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-22","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-23","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   30",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-24","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   18",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-25","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","    0",",,N","    0",",,N",,,,,,,,,,
"US1SDBT0010","2013-09-26","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   28",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-27","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   28",",,N",,,,,,,,,,,,
"US1SDBT0010","2013-09-28","44.74373","-103.29046","853.1","NEWELL 6.5 ENE, SD US","   13",",,N",,,,,,,,,,,,
